Created from SDDS file: BYBL_Ramp.param
No description	
No description	

Table 1
ElementName	ElementParameter	ParameterValue	ElementType	ElementOccurence	ElementGroup	
BDMAG	E2	0.073226	CSBEND	16	""	
BDMAG	TILT	0	CSBEND	16	""	
BDMAG	H1	0	CSBEND	16	""	
BDMAG	H2	0	CSBEND	16	""	
BDMAG	HGAP	0	CSBEND	16	""	
BDMAG	FINT	0.5	CSBEND	16	""	
BDMAG	DX	0	CSBEND	16	""	
BDMAG	DY	0	CSBEND	16	""	
BDMAG	DZ	0	CSBEND	16	""	
BDMAG	FSE	0	CSBEND	16	""	
BDMAG	ETILT	0	CSBEND	16	""	
BDMAG	N_KICKS	25	CSBEND	16	""	
BDMAG	NONLINEAR	1	CSBEND	16	""	
BDMAG	SYNCH_RAD	1	CSBEND	16	""	
BDMAG	EDGE1_EFFECTS	1	CSBEND	16	""	
BDMAG	EDGE2_EFFECTS	1	CSBEND	16	""	
BDMAG	EDGE_ORDER	1	CSBEND	16	""	
BDMAG	INTEGRATION_ORDER	2	CSBEND	16	""	
BDMAG	EDGE1_KICK_LIMIT	-1	CSBEND	16	""	
BDMAG	EDGE2_KICK_LIMIT	-1	CSBEND	16	""	
BDMAG	KICK_LIMIT_SCALING	0	CSBEND	16	""	
BDMAG	USE_BN	0	CSBEND	16	""	
BDMAG	EXPANSION_ORDER	0	CSBEND	16	""	
BDMAG	B1	0	CSBEND	16	""	
BDMAG	B2	0	CSBEND	16	""	
BDMAG	B3	0	CSBEND	16	""	
BDMAG	B4	0	CSBEND	16	""	
BDMAG	B5	0	CSBEND	16	""	
BDMAG	B6	0	CSBEND	16	""	
BDMAG	B7	0	CSBEND	16	""	
BDMAG	B8	0	CSBEND	16	""	
BDMAG	ISR	1	CSBEND	16	""	
BDMAG	ISR1PART	1	CSBEND	16	""	
BDMAG	SQRT_ORDER	0	CSBEND	16	""	
BDMAG	USE_RAD_DIST	0	CSBEND	16	""	
BDMAG	ADD_OPENING_ANGLE	1	CSBEND	16	""	
APERTURE	L	0	ECOL	60	""	
APERTURE	X_MAX	0.02	ECOL	60	""	
APERTURE	Y_MAX	0.012	ECOL	60	""	
APERTURE	DX	0	ECOL	60	""	
APERTURE	DY	0	ECOL	60	""	
APERTURE	EXPONENT	2	ECOL	60	""	
DB	L	0.4	DRIF	4	""	
DB	ORDER	0	DRIF	4	""	
QF	L	0.3	QUAD	4	""	
QF	K1	1.95	QUAD	4	""	
QF	TILT	0	QUAD	4	""	
QF	FFRINGE	0	QUAD	4	""	
QF	DX	0	QUAD	4	""	
QF	DY	0	QUAD	4	""	
QF	DZ	0	QUAD	4	""	
QF	FSE	0	QUAD	4	""	
QF	HKICK	0	QUAD	4	""	
QF	VKICK	0	QUAD	4	""	
QF	HCALIBRATION	1	QUAD	4	""	
QF	VCALIBRATION	1	QUAD	4	""	
QF	HSTEERING	0	QUAD	4	""	
QF	VSTEERING	0	QUAD	4	""	
QF	ORDER	0	QUAD	4	""	
DEX	L	1	DRIF	4	""	
DEX	ORDER	0	DRIF	4	""	
BY	L	1e-006	VKICK	8	""	
BY	KICK	1e-009	VKICK	8	""	
BY	TILT	0	VKICK	8	""	
BY	B2	0	VKICK	8	""	
BY	CALIBRATION	1	VKICK	8	""	
BY	EDGE_EFFECTS	0	VKICK	8	""	
BY	ORDER	0	VKICK	8	""	
BY	STEERING	1	VKICK	8	""	
DA	L	3.31	DRIF	4	""	
DA	ORDER	0	DRIF	4	""	
MK2	DX	0	MARK	2	""	
MK2	DY	0	MARK	2	""	
MK2	FITPOINT	0	MARK	2	""	
MK1	DX	0	MARK	3	""	
MK1	DY	0	MARK	3	""	
MK1	FITPOINT	0	MARK	3	""	
DA	L	3.31	DRIF	5	""	
DA	ORDER	0	DRIF	5	""	
MON	L	1e-006	MONI	13	""	
MON	DX	0	MONI	13	""	
MON	DY	0	MONI	13	""	
MON	WEIGHT	1	MONI	13	""	
MON	TILT	0	MONI	13	""	
MON	XCALIBRATION	1	MONI	13	""	
MON	YCALIBRATION	1	MONI	13	""	
MON	ORDER	0	MONI	13	""	
MON	CO_FITPOINT	0	MONI	13	""	
BX	L	1e-006	HKICK	11	""	
BX	KICK	1e-009	HKICK	11	""	
BX	TILT	0	HKICK	11	""	
BX	B2	0	HKICK	11	""	
BX	CALIBRATION	1	HKICK	11	""	
BX	EDGE_EFFECTS	0	HKICK	11	""	
BX	ORDER	0	HKICK	11	""	
BX	STEERING	1	HKICK	11	""	
BY	L	1e-006	VKICK	9	""	
BY	KICK	1e-009	VKICK	9	""	
BY	TILT	0	VKICK	9	""	
BY	B2	0	VKICK	9	""	
BY	CALIBRATION	1	VKICK	9	""	
BY	EDGE_EFFECTS	0	VKICK	9	""	
BY	ORDER	0	VKICK	9	""	
BY	STEERING	1	VKICK	9	""	
DEX	L	1	DRIF	5	""	
DEX	ORDER	0	DRIF	5	""	
QF	L	0.3	QUAD	5	""	
QF	K1	1.95	QUAD	5	""	
QF	TILT	0	QUAD	5	""	
QF	FFRINGE	0	QUAD	5	""	
QF	DX	0	QUAD	5	""	
QF	DY	0	QUAD	5	""	
QF	DZ	0	QUAD	5	""	
QF	FSE	0	QUAD	5	""	
QF	HKICK	0	QUAD	5	""	
QF	VKICK	0	QUAD	5	""	
QF	HCALIBRATION	1	QUAD	5	""	
QF	VCALIBRATION	1	QUAD	5	""	
QF	HSTEERING	0	QUAD	5	""	
QF	VSTEERING	0	QUAD	5	""	
QF	ORDER	0	QUAD	5	""	
DB	L	0.4	DRIF	5	""	
DB	ORDER	0	DRIF	5	""	
APERTURE	L	0	ECOL	61	""	
APERTURE	X_MAX	0.02	ECOL	61	""	
APERTURE	Y_MAX	0.012	ECOL	61	""	
APERTURE	DX	0	ECOL	61	""	
APERTURE	DY	0	ECOL	61	""	
APERTURE	EXPONENT	2	ECOL	61	""	
BDMAG	L	1.3	CSBEND	17	""	
BDMAG	ANGLE	0.146452	CSBEND	17	""	
BDMAG	K1	-0.555089	CSBEND	17	""	
BDMAG	K2	-4.1	CSBEND	17	""	
BDMAG	K3	0	CSBEND	17	""	
BDMAG	K4	0	CSBEND	17	""	
BDMAG	K5	0	CSBEND	17	""	
BDMAG	K6	0	CSBEND	17	""	
BDMAG	K7	0	CSBEND	17	""	
BDMAG	K8	0	CSBEND	17	""	
BDMAG	E1	0.073226	CSBEND	17	""	
BDMAG	E2	0.073226	CSBEND	17	""	
BDMAG	TILT	0	CSBEND	17	""	
BDMAG	H1	0	CSBEND	17	""	
BDMAG	H2	0	CSBEND	17	""	
BDMAG	HGAP	0	CSBEND	17	""	
BDMAG	FINT	0.5	CSBEND	17	""	
BDMAG	DX	0	CSBEND	17	""	
BDMAG	DY	0	CSBEND	17	""	
BDMAG	DZ	0	CSBEND	17	""	
BDMAG	FSE	0	CSBEND	17	""	
BDMAG	ETILT	0	CSBEND	17	""	
BDMAG	N_KICKS	25	CSBEND	17	""	
BDMAG	NONLINEAR	1	CSBEND	17	""	
BDMAG	SYNCH_RAD	1	CSBEND	17	""	
BDMAG	EDGE1_EFFECTS	1	CSBEND	17	""	
BDMAG	EDGE2_EFFECTS	1	CSBEND	17	""	
BDMAG	EDGE_ORDER	1	CSBEND	17	""	
BDMAG	INTEGRATION_ORDER	2	CSBEND	17	""	
BDMAG	EDGE1_KICK_LIMIT	-1	CSBEND	17	""	
BDMAG	EDGE2_KICK_LIMIT	-1	CSBEND	17	""	
BDMAG	KICK_LIMIT_SCALING	0	CSBEND	17	""	
BDMAG	USE_BN	0	CSBEND	17	""	
BDMAG	EXPANSION_ORDER	0	CSBEND	17	""	
BDMAG	B1	0	CSBEND	17	""	
BDMAG	B2	0	CSBEND	17	""	
BDMAG	B3	0	CSBEND	17	""	
BDMAG	B4	0	CSBEND	17	""	
BDMAG	B5	0	CSBEND	17	""	
BDMAG	B6	0	CSBEND	17	""	
BDMAG	B7	0	CSBEND	17	""	
BDMAG	B8	0	CSBEND	17	""	
BDMAG	ISR	1	CSBEND	17	""	
BDMAG	ISR1PART	1	CSBEND	17	""	
BDMAG	SQRT_ORDER	0	CSBEND	17	""	
BDMAG	USE_RAD_DIST	0	CSBEND	17	""	
BDMAG	ADD_OPENING_ANGLE	1	CSBEND	17	""	
APERTURE	L	0	ECOL	62	""	
APERTURE	X_MAX	0.02	ECOL	62	""	
APERTURE	Y_MAX	0.012	ECOL	62	""	
APERTURE	DX	0	ECOL	62	""	
APERTURE	DY	0	ECOL	62	""	
APERTURE	EXPONENT	2	ECOL	62	""	
DC	L	0.75	DRIF	5	""	
DC	ORDER	0	DRIF	5	""	
QG	L	0.2	QUAD	5	""	
QG	K1	1.43305	QUAD	5	""	
QG	TILT	0	QUAD	5	""	
QG	FFRINGE	0	QUAD	5	""	
QG	DX	0	QUAD	5	""	
QG	DY	0	QUAD	5	""	
QG	DZ	0	QUAD	5	""	
QG	FSE	0	QUAD	5	""	
QG	HKICK	0	QUAD	5	""	
QG	VKICK	0	QUAD	5	""	
QG	HCALIBRATION	1	QUAD	5	""	
QG	VCALIBRATION	1	QUAD	5	""	
QG	HSTEERING	0	QUAD	5	""	
QG	VSTEERING	0	QUAD	5	""	
QG	ORDER	0	QUAD	5	""	
DG	L	0.61	DRIF	5	""	
DG	ORDER	0	DRIF	5	""	
QD	L	0.2	QUAD	5	""	
QD	K1	-1.35966	QUAD	5	""	
QD	TILT	0	QUAD	5	""	
QD	FFRINGE	0	QUAD	5	""	
QD	DX	0	QUAD	5	""	
QD	DY	0	QUAD	5	""	
QD	DZ	0	QUAD	5	""	
QD	FSE	0	QUAD	5	""	
QD	HKICK	0	QUAD	5	""	
QD	VKICK	0	QUAD	5	""	
QD	HCALIBRATION	1	QUAD	5	""	
QD	VCALIBRATION	1	QUAD	5	""	
QD	HSTEERING	0	QUAD	5	""	
QD	VSTEERING	0	QUAD	5	""	
QD	ORDER	0	QUAD	5	""	
DD	L	0.25	DRIF	5	""	
DD	ORDER	0	DRIF	5	""	
APERTURE	L	0	ECOL	63	""	
APERTURE	X_MAX	0.02	ECOL	63	""	
APERTURE	Y_MAX	0.012	ECOL	63	""	
APERTURE	DX	0	ECOL	63	""	
APERTURE	DY	0	ECOL	63	""	
APERTURE	EXPONENT	2	ECOL	63	""	
BFMAG	L	1.24	CSBEND	15	""	
BFMAG	ANGLE	0.0570255	CSBEND	15	""	
BFMAG	K1	0.82	CSBEND	15	""	
BFMAG	K2	3.5	CSBEND	15	""	
BFMAG	K3	0	CSBEND	15	""	
BFMAG	K4	0	CSBEND	15	""	
BFMAG	K5	0	CSBEND	15	""	
BFMAG	K6	0	CSBEND	15	""	
BFMAG	K7	0	CSBEND	15	""	
BFMAG	K8	0	CSBEND	15	""	
BFMAG	E1	0.028513	CSBEND	15	""	
BFMAG	E2	0.028513	CSBEND	15	""	
BFMAG	TILT	0	CSBEND	15	""	
BFMAG	H1	0	CSBEND	15	""	
BFMAG	H2	0	CSBEND	15	""	
BFMAG	HGAP	0	CSBEND	15	""	
BFMAG	FINT	0.5	CSBEND	15	""	
BFMAG	DX	0	CSBEND	15	""	
BFMAG	DY	0	CSBEND	15	""	
BFMAG	DZ	0	CSBEND	15	""	
BFMAG	FSE	0	CSBEND	15	""	
BFMAG	ETILT	0	CSBEND	15	""	
BFMAG	N_KICKS	25	CSBEND	15	""	
BFMAG	NONLINEAR	1	CSBEND	15	""	
BFMAG	SYNCH_RAD	1	CSBEND	15	""	
BFMAG	EDGE1_EFFECTS	1	CSBEND	15	""	
BFMAG	EDGE2_EFFECTS	1	CSBEND	15	""	
BFMAG	EDGE_ORDER	1	CSBEND	15	""	
BFMAG	INTEGRATION_ORDER	2	CSBEND	15	""	
BFMAG	EDGE1_KICK_LIMIT	-1	CSBEND	15	""	
BFMAG	EDGE2_KICK_LIMIT	-1	CSBEND	15	""	
BFMAG	KICK_LIMIT_SCALING	0	CSBEND	15	""	
BFMAG	USE_BN	0	CSBEND	15	""	
BFMAG	EXPANSION_ORDER	0	CSBEND	15	""	
BFMAG	B1	0	CSBEND	15	""	
BFMAG	B2	0	CSBEND	15	""	
BFMAG	B3	0	CSBEND	15	""	
BFMAG	B4	0	CSBEND	15	""	
BFMAG	B5	0	CSBEND	15	""	
BFMAG	B6	0	CSBEND	15	""	
BFMAG	B7	0	CSBEND	15	""	
BFMAG	B8	0	CSBEND	15	""	
BFMAG	ISR	1	CSBEND	15	""	
BFMAG	ISR1PART	1	CSBEND	15	""	
BFMAG	SQRT_ORDER	0	CSBEND	15	""	
BFMAG	USE_RAD_DIST	0	CSBEND	15	""	
BFMAG	ADD_OPENING_ANGLE	1	CSBEND	15	""	
APERTURE	L	0	ECOL	64	""	
APERTURE	X_MAX	0.02	ECOL	64	""	
APERTURE	Y_MAX	0.012	ECOL	64	""	
APERTURE	DX	0	ECOL	64	""	
APERTURE	DY	0	ECOL	64	""	
APERTURE	EXPONENT	2	ECOL	64	""	
DE	L	0.53	DRIF	5	""	
DE	ORDER	0	DRIF	5	""	
BX	L	1e-006	HKICK	12	""	
BX	KICK	1e-009	HKICK	12	""	
BX	TILT	0	HKICK	12	""	
BX	B2	0	HKICK	12	""	
BX	CALIBRATION	1	HKICK	12	""	
BX	EDGE_EFFECTS	0	HKICK	12	""	
BX	ORDER	0	HKICK	12	""	
BX	STEERING	1	HKICK	12	""	
APERTURE	L	0	ECOL	65	""	
APERTURE	X_MAX	0.02	ECOL	65	""	
APERTURE	Y_MAX	0.012	ECOL	65	""	
APERTURE	DX	0	ECOL	65	""	
APERTURE	DY	0	ECOL	65	""	
APERTURE	EXPONENT	2	ECOL	65	""	
BDMAG	L	1.3	CSBEND	18	""	
BDMAG	ANGLE	0.146452	CSBEND	18	""	
BDMAG	K1	-0.555089	CSBEND	18	""	
BDMAG	K2	-4.1	CSBEND	18	""	
BDMAG	K3	0	CSBEND	18	""	
BDMAG	K4	0	CSBEND	18	""	
BDMAG	K5	0	CSBEND	18	""	
BDMAG	K6	0	CSBEND	18	""	
BDMAG	K7	0	CSBEND	18	""	
BDMAG	K8	0	CSBEND	18	""	
BDMAG	E1	0.073226	CSBEND	18	""	
BDMAG	E2	0.073226	CSBEND	18	""	
BDMAG	TILT	0	CSBEND	18	""	
BDMAG	H1	0	CSBEND	18	""	
BDMAG	H2	0	CSBEND	18	""	
BDMAG	HGAP	0	CSBEND	18	""	
BDMAG	FINT	0.5	CSBEND	18	""	
BDMAG	DX	0	CSBEND	18	""	
BDMAG	DY	0	CSBEND	18	""	
BDMAG	DZ	0	CSBEND	18	""	
BDMAG	FSE	0	CSBEND	18	""	
BDMAG	ETILT	0	CSBEND	18	""	
BDMAG	N_KICKS	25	CSBEND	18	""	
BDMAG	NONLINEAR	1	CSBEND	18	""	
BDMAG	SYNCH_RAD	1	CSBEND	18	""	
BDMAG	EDGE1_EFFECTS	1	CSBEND	18	""	
BDMAG	EDGE2_EFFECTS	1	CSBEND	18	""	
BDMAG	EDGE_ORDER	1	CSBEND	18	""	
BDMAG	INTEGRATION_ORDER	2	CSBEND	18	""	
BDMAG	EDGE1_KICK_LIMIT	-1	CSBEND	18	""	
BDMAG	EDGE2_KICK_LIMIT	-1	CSBEND	18	""	
BDMAG	KICK_LIMIT_SCALING	0	CSBEND	18	""	
BDMAG	USE_BN	0	CSBEND	18	""	
BDMAG	EXPANSION_ORDER	0	CSBEND	18	""	
BDMAG	B1	0	CSBEND	18	""	
BDMAG	B2	0	CSBEND	18	""	
BDMAG	B3	0	CSBEND	18	""	
BDMAG	B4	0	CSBEND	18	""	
BDMAG	B5	0	CSBEND	18	""	
BDMAG	B6	0	CSBEND	18	""	
BDMAG	B7	0	CSBEND	18	""	
BDMAG	B8	0	CSBEND	18	""	
BDMAG	ISR	1	CSBEND	18	""	
BDMAG	ISR1PART	1	CSBEND	18	""	
BDMAG	SQRT_ORDER	0	CSBEND	18	""	
BDMAG	USE_RAD_DIST	0	CSBEND	18	""	
BDMAG	ADD_OPENING_ANGLE	1	CSBEND	18	""	
APERTURE	L	0	ECOL	66	""	
APERTURE	X_MAX	0.02	ECOL	66	""	
APERTURE	Y_MAX	0.012	ECOL	66	""	
APERTURE	DX	0	ECOL	66	""	
APERTURE	DY	0	ECOL	66	""	
APERTURE	EXPONENT	2	ECOL	66	""	
MON	L	1e-006	MONI	14	""	
MON	DX	0	MONI	14	""	
MON	DY	0	MONI	14	""	
MON	WEIGHT	1	MONI	14	""	
MON	TILT	0	MONI	14	""	
MON	XCALIBRATION	1	MONI	14	""	
MON	YCALIBRATION	1	MONI	14	""	
MON	ORDER	0	MONI	14	""	
MON	CO_FITPOINT	0	MONI	14	""	
DSE	L	0.225	DRIF	17	""	
DSE	ORDER	0	DRIF	17	""	
SF	L	0.15	SEXT	5	""	
SF	K2	0	SEXT	5	""	
SF	TILT	0	SEXT	5	""	
SF	DX	0	SEXT	5	""	
SF	DY	0	SEXT	5	""	
SF	DZ	0	SEXT	5	""	
SF	FSE	0	SEXT	5	""	
SF	ORDER	0	SEXT	5	""	
DSE	L	0.225	DRIF	18	""	
DSE	ORDER	0	DRIF	18	""	
APERTURE	L	0	ECOL	67	""	
APERTURE	X_MAX	0.02	ECOL	67	""	
APERTURE	Y_MAX	0.012	ECOL	67	""	
APERTURE	DX	0	ECOL	67	""	
APERTURE	DY	0	ECOL	67	""	
APERTURE	EXPONENT	2	ECOL	67	""	
BFMAG	L	1.24	CSBEND	16	""	
BFMAG	ANGLE	0.0570255	CSBEND	16	""	
BFMAG	K1	0.82	CSBEND	16	""	
BFMAG	K2	3.5	CSBEND	16	""	
BFMAG	K3	0	CSBEND	16	""	
BFMAG	K4	0	CSBEND	16	""	
BFMAG	K5	0	CSBEND	16	""	
BFMAG	K6	0	CSBEND	16	""	
BFMAG	K7	0	CSBEND	16	""	
BFMAG	K8	0	CSBEND	16	""	
BFMAG	E1	0.028513	CSBEND	16	""	
BFMAG	E2	0.028513	CSBEND	16	""	
BFMAG	TILT	0	CSBEND	16	""	
BFMAG	H1	0	CSBEND	16	""	
BFMAG	H2	0	CSBEND	16	""	
BFMAG	HGAP	0	CSBEND	16	""	
BFMAG	FINT	0.5	CSBEND	16	""	
BFMAG	DX	0	CSBEND	16	""	
BFMAG	DY	0	CSBEND	16	""	
BFMAG	DZ	0	CSBEND	16	""	
BFMAG	FSE	0	CSBEND	16	""	
BFMAG	ETILT	0	CSBEND	16	""	
BFMAG	N_KICKS	25	CSBEND	16	""	
BFMAG	NONLINEAR	1	CSBEND	16	""	
BFMAG	SYNCH_RAD	1	CSBEND	16	""	
BFMAG	EDGE1_EFFECTS	1	CSBEND	16	""	
BFMAG	EDGE2_EFFECTS	1	CSBEND	16	""	
BFMAG	EDGE_ORDER	1	CSBEND	16	""	
BFMAG	INTEGRATION_ORDER	2	CSBEND	16	""	
BFMAG	EDGE1_KICK_LIMIT	-1	CSBEND	16	""	
BFMAG	EDGE2_KICK_LIMIT	-1	CSBEND	16	""	
BFMAG	KICK_LIMIT_SCALING	0	CSBEND	16	""	
BFMAG	USE_BN	0	CSBEND	16	""	
BFMAG	EXPANSION_ORDER	0	CSBEND	16	""	
BFMAG	B1	0	CSBEND	16	""	
BFMAG	B2	0	CSBEND	16	""	
BFMAG	B3	0	CSBEND	16	""	
BFMAG	B4	0	CSBEND	16	""	
BFMAG	B5	0	CSBEND	16	""	
BFMAG	B6	0	CSBEND	16	""	
BFMAG	B7	0	CSBEND	16	""	
BFMAG	B8	0	CSBEND	16	""	
BFMAG	ISR	1	CSBEND	16	""	
BFMAG	ISR1PART	1	CSBEND	16	""	
BFMAG	SQRT_ORDER	0	CSBEND	16	""	
BFMAG	USE_RAD_DIST	0	CSBEND	16	""	
BFMAG	ADD_OPENING_ANGLE	1	CSBEND	16	""	
APERTURE	L	0	ECOL	68	""	
APERTURE	X_MAX	0.02	ECOL	68	""	
APERTURE	Y_MAX	0.012	ECOL	68	""	
APERTURE	DX	0	ECOL	68	""	
APERTURE	DY	0	ECOL	68	""	
APERTURE	EXPONENT	2	ECOL	68	""	
D2A	L	0.25	DRIF	17	""	
D2A	ORDER	0	DRIF	17	""	
BX	L	1e-006	HKICK	13	""	
BX	KICK	1e-009	HKICK	13	""	
BX	TILT	0	HKICK	13	""	
BX	B2	0	HKICK	13	""	
BX	CALIBRATION	1	HKICK	13	""	
BX	EDGE_EFFECTS	0	HKICK	13	""	
BX	ORDER	0	HKICK	13	""	
BX	STEERING	1	HKICK	13	""	
D2A	L	0.25	DRIF	18	""	
D2A	ORDER	0	DRIF	18	""	
APERTURE	L	0	ECOL	69	""	
APERTURE	X_MAX	0.02	ECOL	69	""	
APERTURE	Y_MAX	0.012	ECOL	69	""	
APERTURE	DX	0	ECOL	69	""	
APERTURE	DY	0	ECOL	69	""	
APERTURE	EXPONENT	2	ECOL	69	""	
BDMAG	L	1.3	CSBEND	19	""	
BDMAG	ANGLE	0.146452	CSBEND	19	""	
BDMAG	K1	-0.555089	CSBEND	19	""	
BDMAG	K2	-4.1	CSBEND	19	""	
BDMAG	K3	0	CSBEND	19	""	
BDMAG	K4	0	CSBEND	19	""	
BDMAG	K5	0	CSBEND	19	""	
BDMAG	K6	0	CSBEND	19	""	
BDMAG	K7	0	CSBEND	19	""	
BDMAG	K8	0	CSBEND	19	""	
BDMAG	E1	0.073226	CSBEND	19	""	
BDMAG	E2	0.073226	CSBEND	19	""	
BDMAG	TILT	0	CSBEND	19	""	
BDMAG	H1	0	CSBEND	19	""	
BDMAG	H2	0	CSBEND	19	""	
BDMAG	HGAP	0	CSBEND	19	""	
BDMAG	FINT	0.5	CSBEND	19	""	
BDMAG	DX	0	CSBEND	19	""	
BDMAG	DY	0	CSBEND	19	""	
BDMAG	DZ	0	CSBEND	19	""	
BDMAG	FSE	0	CSBEND	19	""	
BDMAG	ETILT	0	CSBEND	19	""	
BDMAG	N_KICKS	25	CSBEND	19	""	
BDMAG	NONLINEAR	1	CSBEND	19	""	
BDMAG	SYNCH_RAD	1	CSBEND	19	""	
BDMAG	EDGE1_EFFECTS	1	CSBEND	19	""	
BDMAG	EDGE2_EFFECTS	1	CSBEND	19	""	
BDMAG	EDGE_ORDER	1	CSBEND	19	""	
BDMAG	INTEGRATION_ORDER	2	CSBEND	19	""	
BDMAG	EDGE1_KICK_LIMIT	-1	CSBEND	19	""	
BDMAG	EDGE2_KICK_LIMIT	-1	CSBEND	19	""	
BDMAG	KICK_LIMIT_SCALING	0	CSBEND	19	""	
BDMAG	USE_BN	0	CSBEND	19	""	
BDMAG	EXPANSION_ORDER	0	CSBEND	19	""	
BDMAG	B1	0	CSBEND	19	""	
BDMAG	B2	0	CSBEND	19	""	
BDMAG	B3	0	CSBEND	19	""	
BDMAG	B4	0	CSBEND	19	""	
BDMAG	B5	0	CSBEND	19	""	
BDMAG	B6	0	CSBEND	19	""	
BDMAG	B7	0	CSBEND	19	""	
BDMAG	B8	0	CSBEND	19	""	
BDMAG	ISR	1	CSBEND	19	""	
BDMAG	ISR1PART	1	CSBEND	19	""	
BDMAG	SQRT_ORDER	0	CSBEND	19	""	
BDMAG	USE_RAD_DIST	0	CSBEND	19	""	
BDMAG	ADD_OPENING_ANGLE	1	CSBEND	19	""	
APERTURE	L	0	ECOL	70	""	
APERTURE	X_MAX	0.02	ECOL	70	""	
APERTURE	Y_MAX	0.012	ECOL	70	""	
APERTURE	DX	0	ECOL	70	""	
APERTURE	DY	0	ECOL	70	""	
APERTURE	EXPONENT	2	ECOL	70	""	
MON	L	1e-006	MONI	15	""	
MON	DX	0	MONI	15	""	
MON	DY	0	MONI	15	""	
MON	WEIGHT	1	MONI	15	""	
MON	TILT	0	MONI	15	""	
MON	XCALIBRATION	1	MONI	15	""	
MON	YCALIBRATION	1	MONI	15	""	
MON	ORDER	0	MONI	15	""	
MON	CO_FITPOINT	0	MONI	15	""	
DSE	L	0.225	DRIF	19	""	
DSE	ORDER	0	DRIF	19	""	
SD	L	0.15	SEXT	5	""	
SD	K2	-0	SEXT	5	""	
SD	TILT	0	SEXT	5	""	
SD	DX	0	SEXT	5	""	
SD	DY	0	SEXT	5	""	
SD	DZ	0	SEXT	5	""	
SD	FSE	0	SEXT	5	""	
SD	ORDER	0	SEXT	5	""	
DSE	L	0.225	DRIF	20	""	
DSE	ORDER	0	DRIF	20	""	
APERTURE	L	0	ECOL	71	""	
APERTURE	X_MAX	0.02	ECOL	71	""	
APERTURE	Y_MAX	0.012	ECOL	71	""	
APERTURE	DX	0	ECOL	71	""	
APERTURE	DY	0	ECOL	71	""	
APERTURE	EXPONENT	2	ECOL	71	""	
BFMAG	L	1.24	CSBEND	17	""	
BFMAG	ANGLE	0.0570255	CSBEND	17	""	
BFMAG	K1	0.82	CSBEND	17	""	
BFMAG	K2	3.5	CSBEND	17	""	
BFMAG	K3	0	CSBEND	17	""	
BFMAG	K4	0	CSBEND	17	""	
BFMAG	K5	0	CSBEND	17	""	
BFMAG	K6	0	CSBEND	17	""	
BFMAG	K7	0	CSBEND	17	""	
BFMAG	K8	0	CSBEND	17	""	
BFMAG	E1	0.028513	CSBEND	17	""	
BFMAG	E2	0.028513	CSBEND	17	""	
BFMAG	TILT	0	CSBEND	17	""	
BFMAG	H1	0	CSBEND	17	""	
BFMAG	H2	0	CSBEND	17	""	
BFMAG	HGAP	0	CSBEND	17	""	
BFMAG	FINT	0.5	CSBEND	17	""	
BFMAG	DX	0	CSBEND	17	""	
BFMAG	DY	0	CSBEND	17	""	
BFMAG	DZ	0	CSBEND	17	""	
BFMAG	FSE	0	CSBEND	17	""	
BFMAG	ETILT	0	CSBEND	17	""	
BFMAG	N_KICKS	25	CSBEND	17	""	
BFMAG	NONLINEAR	1	CSBEND	17	""	
BFMAG	SYNCH_RAD	1	CSBEND	17	""	
BFMAG	EDGE1_EFFECTS	1	CSBEND	17	""	
BFMAG	EDGE2_EFFECTS	1	CSBEND	17	""	
BFMAG	EDGE_ORDER	1	CSBEND	17	""	
BFMAG	INTEGRATION_ORDER	2	CSBEND	17	""	
BFMAG	EDGE1_KICK_LIMIT	-1	CSBEND	17	""	
BFMAG	EDGE2_KICK_LIMIT	-1	CSBEND	17	""	
BFMAG	KICK_LIMIT_SCALING	0	CSBEND	17	""	
BFMAG	USE_BN	0	CSBEND	17	""	
BFMAG	EXPANSION_ORDER	0	CSBEND	17	""	
BFMAG	B1	0	CSBEND	17	""	
BFMAG	B2	0	CSBEND	17	""	
BFMAG	B3	0	CSBEND	17	""	
BFMAG	B4	0	CSBEND	17	""	
BFMAG	B5	0	CSBEND	17	""	
BFMAG	B6	0	CSBEND	17	""	
BFMAG	B7	0	CSBEND	17	""	
BFMAG	B8	0	CSBEND	17	""	
BFMAG	ISR	1	CSBEND	17	""	
BFMAG	ISR1PART	1	CSBEND	17	""	
BFMAG	SQRT_ORDER	0	CSBEND	17	""	
BFMAG	USE_RAD_DIST	0	CSBEND	17	""	
BFMAG	ADD_OPENING_ANGLE	1	CSBEND	17	""	
APERTURE	L	0	ECOL	72	""	
APERTURE	X_MAX	0.02	ECOL	72	""	
APERTURE	Y_MAX	0.012	ECOL	72	""	
APERTURE	DX	0	ECOL	72	""	
APERTURE	DY	0	ECOL	72	""	
APERTURE	EXPONENT	2	ECOL	72	""	
D2A	L	0.25	DRIF	19	""	
D2A	ORDER	0	DRIF	19	""	
BY	L	1e-006	VKICK	10	""	
BY	KICK	1e-009	VKICK	10	""	
BY	TILT	0	VKICK	10	""	
BY	B2	0	VKICK	10	""	
BY	CALIBRATION	1	VKICK	10	""	
BY	EDGE_EFFECTS	0	VKICK	10	""	
BY	ORDER	0	VKICK	10	""	
BY	STEERING	1	VKICK	10	""	
D2A	L	0.25	DRIF	20	""	
D2A	ORDER	0	DRIF	20	""	
BX	L	1e-006	HKICK	14	""	
BX	KICK	1e-009	HKICK	14	""	
